Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,52.649654,118540900,,,,
2015-02-01,54.434387,85348500,,,,
2015-03-01,49.427963,132574200,,,,
2015-04-01,55.463531,128987000,,,,
2015-05-01,55.197727,70039200,,,,
2015-06-01,53.270763,95653400,,,,
2015-07-01,57.524323,80944700,,,,
2015-08-01,53.670547,84322700,,,,
2015-09-01,53.35445,91379800,,,,
2015-10-01,60.216621,91745600,,,,
2015-11-01,59.528633,71774300,,,,
2015-12-01,59.882851,93028100,,,,
2016-01-01,62.041397,104390100,,,,
2016-02-01,62.744434,95732900,,,,
2016-03-01,67.624474,107735200,,,,
2016-04-01,68.338409,93058200,,,,
2016-05-01,68.728432,73213400,,,,
2016-06-01,70.845718,114661400,,,,
2016-07-01,70.537369,96415300,,,,
2016-08-01,70.305199,78010900,,,,
2016-09-01,68.398582,90976000,,,,
2016-10-01,68.552025,88215300,,,,
2016-11-01,62.751694,134134400,,,,
2016-12-01,65.033455,92019400,,,,
2017-01-01,69.117607,88370600,,,,
2017-02-01,78.622795,91400800,,,,
2017-03-01,81.175255,107867000,,,,
2017-04-01,80.427773,89203100,,,,
2017-05-01,86.929352,73694100,,,,
2017-06-01,85.224129,78309300,,,,
2017-07-01,85.414635,89413200,,,,
2017-08-01,85.575645,78485900,,,,
2017-09-01,81.24308,69824700,,,,
2017-10-01,77.311615,94069600,,,,
2017-11-01,75.915237,88067200,,,,
2017-12-01,78.057854,92831700,,,,
2018-01-01,80.017075,103349400,"A strong fourth-quarter performance helped drive robust full-year results, exemplified by currency-neutral, double-digit adjusted earnings per share growth, despite previously disclosed challenges in Russia and Saudi Arabia. The excellent performance of our flagship smoke-free product IQOS -- not only in Asia, but also in the vast majority of our launch geographies -- underscored its great promise and the commitment of our employees to lead the transformation of our industry towards a smoke-free future. Continued investment behind IQOS in 2018 is expected to further drive its positive momentum. For the first time since 2011, we have entered the year with annual guidance that reflects a positive currency impact. Our combustible product portfolio provides us with a strong foundation. The confirmed potential of our smoke-free alternatives reinforces our strong determination to deploy all necessary resources to accelerate their growth, which will drive our business success and ability to generously reward our shareholders over the long term.",-20.436280000000004,-19.117466000000007,-18.167092000000004
2018-02-01,77.270988,117982800,,,,
2018-03-01,74.174202,115299300,,,,
2018-04-01,61.849983,178649700,,,,
2018-05-01,59.994495,135047300,,,,
2018-06-01,60.899609,144284100,,,,
2018-07-01,66.013908,131104500,,,,
2018-08-01,59.580795,107633800,,,,
2018-09-01,62.372818,106004500,,,,
2018-10-01,68.322212,151642000,,,,
2018-11-01,67.127533,110103300,,,,
2018-12-01,51.790524,168983500,,,,
2019-01-01,60.433731,157116000,"We closed out a challenging year with a robust financial and strategic performance across the business. Excluding inventory movements largely associated with heated tobacco unit volume in Japan, our total volume variance was flat -- our best annual performance since 2012 -- underpinned by a near doubling of global in-market sales of heated tobacco units. We grew our international market share by 0.5 points to reach 28.4%, and maintained a stable share of the cigarette category, highlighting our ability to successfully manage our transition to reduced-risk products. Our total net revenues were driven by an exceptional cigarette pricing variance of 7.6% and a strong contribution of more than $4 billion from our smoke-free products, despite the impact of the inventory adjustments. Our operating income was essentially flat, excluding currency, primarily reflecting increased investment behind our reduced-risk product portfolio. Our robust, currency-neutral double-digit adjusted EPS performance was assisted by a lower effective tax rate and interest expense. Thanks to the tremendous efforts of our employees around the world, and significant investments in portfolio development and organizational capabilities, including a state-of-the-art digital infrastructure to fuel our expansion, we believe we have laid the foundation for an even better performance in 2019. The underlying strength of our combustible tobacco business remains intact and our reduced-risk products are the catalysts to accelerate our business growth and secure the long term future of our company and the sustainability of our earnings and dividend growth.",-2.059902000000001,2.2090609999999984,8.614539999999998
2019-02-01,68.484207,112311600,,,,
2019-03-01,69.626396,120310500,,,,
2019-04-01,69.048271,99826100,,,,
2019-05-01,61.526016,81403100,,,,
2019-06-01,62.642792,116326300,,,,
2019-07-01,67.701981,104243900,,,,
2019-08-01,58.373829,171358800,,,,
2019-09-01,61.4832,162063000,,,,
2019-10-01,67.034164,114545100,,,,
2019-11-01,68.260597,89239100,,,,
2019-12-01,70.038521,93518400,,,,
2020-01-01,69.010696,102807900,"2019 marked a year of strong underlying business performance for PMI, driven by broad-based growth for IQOS and solid pricing for our combustible tobacco portfolio, with like-for-like adjusted diluted EPS up by 9.9%, excluding currency. We continue to make significant progress in the transformation of our business, with smoke-free products now accounting for 8% of shipment volume and nearly one-fifth of net revenues, while further demonstrating our ability to maintain combustible tobacco leadership internationally, as evidenced by Marlboro’s full-year cigarette share of 10% -- an all-time high. Although we anticipate a few temporary headwinds, notably in Indonesia, we enter 2020 with favorable momentum, and expect to deliver like-for-like currency-neutral net revenue and adjusted diluted EPS growth this year consistent with our 2019 to 2021 compound annual growth targets of at least 5% and 8%, as well as further margin expansion.",-0.15467799999998988,-9.499568999999994,-5.643153999999996
2020-02-01,68.318092,108421400,,,,
2020-03-01,60.88295,203373000,,,,
2020-04-01,63.367542,126509400,,,,
2020-05-01,62.314266,106183700,,,,
2020-06-01,59.511127,114252400,,,,
2020-07-01,66.28437,109997400,,,,
2020-08-01,68.856018,71471300,,,,
2020-09-01,64.713783,91456600,,,,
2020-10-01,62.257935,105030100,,,,
2020-11-01,66.404366,96840500,,,,
2020-12-01,72.575806,132299600,,,,
