Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,26.288679,5221053600,,,,
2015-02-01,28.824207,4546140800,,,,
2015-03-01,28.030138,4554568400,,,,
2015-04-01,28.192329,3984542000,,,,
2015-05-01,29.347956,3816608400,,,,
2015-06-01,28.373425,3514426800,,,,
2015-07-01,27.439188,4233122400,,,,
2015-08-01,25.50736,6427276400,,,,
2015-09-01,25.063818,4826189200,,,,
2015-10-01,27.154364,4450048400,,,,
2015-11-01,26.881685,3002562400,,,,
2015-12-01,24.020952,3687660800,,,,
2016-01-01,22.213556,5087392000,,,,
2016-02-01,22.06522,3243450400,,,,
2016-03-01,25.00712,2984198400,,,,
2016-04-01,21.508099,3489534800,,,,
2016-05-01,22.912296,3602686000,,,,
2016-06-01,22.068409,3117990800,,,,
2016-07-01,24.05595,2743118400,,,,
2016-08-01,24.492241,2520514000,,,,
2016-09-01,26.237957,3872062400,,,,
2016-10-01,26.351686,2747657200,,,,
2016-11-01,25.650766,2886220000,,,,
2016-12-01,27.018864,2435086800,,,,
2017-01-01,28.308922,2252488000,,,,
2017-02-01,31.957472,2299874400,,,,
2017-03-01,33.658772,2246513600,,,,
2017-04-01,33.656422,1493216400,,,,
2017-05-01,35.790848,2615927200,,,,
2017-06-01,33.882393,2736712400,,,,
2017-07-01,34.990479,1688047600,,,,
2017-08-01,38.58292,2644276000,,,,
2017-09-01,36.400928,2721496400,,,,
2017-10-01,39.924812,2017165200,"We’re happy to report a very strong finish to a great fiscal 2017, with record fourth quarter revenue, year-over-year growth for all our product categories, and our best quarter ever for Services,” said Tim Cook, Apple’s CEO. “With fantastic new products including iPhone 8 and iPhone 8 Plus, Apple Watch Series 3, and Apple TV 4K joining our product lineup, we’re looking forward to a great holiday season, and with the launch of iPhone X getting underway right now, we couldn’t be more excited as we begin to deliver our vision for the future with this stunning device. Apple’s year-over-year revenue growth rate accelerated for the fourth consecutive quarter and drove EPS growth of 24 percent in the September quarter,” said Luca Maestri, Apple’s CFO. “We also generated strong operating cash flow of $15.7 billion and returned $11 billion to investors through our capital return program.",-0.5927539999999993,-0.5927539999999993,2.2958029999999994
2017-11-01,40.588493,2402653600,,,,
2017-12-01,40.113373,2124735200,,,,
2018-01-01,39.68671,2638717600,,,,
2018-02-01,42.220615,3711577200,,,,
2018-03-01,39.931828,2854910800,,,,
2018-04-01,39.332058,2664617200,,,,
2018-05-01,44.475258,2483905200,,,,
2018-06-01,44.226269,2110498000,,,,
