Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,149.914597,26623300,,,,
2015-02-01,159.21019,26025200,,,,
2015-03-01,162.717545,27231100,,,,
2015-04-01,149.601395,28423300,,,,
2015-05-01,150.884109,21149900,,,,
2015-06-01,150.217682,26442100,,,,
2015-07-01,167.348541,28545400,,,,
2015-08-01,162.564804,29181800,,,,
2015-09-01,168.750366,27830700,,,,
2015-10-01,178.941666,30557600,,,,
2015-11-01,178.396271,27697500,,,,
2015-12-01,178.061264,27211000,,,,
2016-01-01,173.018356,40440200,,,,
2016-02-01,176.946121,32717100,,,,
2016-03-01,183.000595,24930400,,,,
2016-04-01,191.989532,21628500,,,,
2016-05-01,195.170303,23073800,,,,
2016-06-01,206.445282,28268800,,,,
2016-07-01,210.238586,54446800,,,,
2016-08-01,202.119537,146232200,,,,
2016-09-01,200.771988,30222100,,,,
2016-10-01,206.349915,28914900,,,,
2016-11-01,222.154053,32680100,,,,
2016-12-01,210.774033,34840600,,,,
2017-01-01,211.946228,30318300,,,,
2017-02-01,224.806503,20301800,,,,
2017-03-01,227.221359,22113300,,,,
2017-04-01,228.792191,18989100,,,,
2017-05-01,238.709747,19550500,,,,
2017-06-01,237.243134,19224400,,,,
2017-07-01,249.65181,20414600,,,,
2017-08-01,260.983704,23316000,,,,
2017-09-01,266.746704,22599900,,,,
2017-10-01,264.915649,23050400,,,,
2017-11-01,274.337616,17979000,,,,
2017-12-01,277.728485,19475800,,,,
2018-01-01,306.96759,30202000,"We delivered outstanding performance as we completed 2017, which enabled us to end the year with strong sales growth, $6.5 billion of cash from operations and a backlog of nearly $100 billion, while also returning over $4.0 billion to our shareholders. Looking ahead to 2018, we remain focused on meeting commitments to customers, pursuing new business growth opportunities, investing in innovative solutions to prepare for the future, and returning value to our shareholders.",-74.63635199999996,-2.2296439999999507,-33.342742999999984
2018-02-01,304.882751,31501700,,,,
2018-03-01,293.97226,37030100,,,,
2018-04-01,279.105286,31055300,,,,
2018-05-01,273.624847,34955500,,,,
2018-06-01,258.611694,29314800,,,,
2018-07-01,285.459412,27908200,,,,
2018-08-01,280.478516,23929900,,,,
2018-09-01,304.737946,25226000,,,,
2018-10-01,258.837036,36580800,,,,
2018-11-01,264.633026,30258900,,,,
2018-12-01,232.331238,36307800,,,,
2019-01-01,257.042603,30270000,"The corporation completed another year of outstanding operational accomplishments and strong financial performance. As we look ahead to 2019, we remain focused on performing with excellence for customers, and our record backlog and differentiating portfolio have us well-positioned for continued growth and long-term value creation for shareholders.",97.37088,95.82846,45.508758
2019-02-01,274.540192,20388400,,,,
2019-03-01,268.251343,26948300,,,,
2019-04-01,297.895142,24656200,,,,
2019-05-01,302.551361,27727300,,,,
2019-06-01,326.997467,24630200,,,,
2019-07-01,325.765228,24931000,,,,
2019-08-01,345.499786,21805700,,,,
2019-09-01,352.871063,21798500,,,,
2019-10-01,340.766754,26344900,,,,
2019-11-01,353.748627,19631300,,,,
2019-12-01,354.413483,19347600,,,,
2020-01-01,389.674622,28599300,"The corporation delivered outstanding performance throughout 2019, achieving exceptional sales growth, strong earnings, cash from operations, and a record backlog. As we look ahead to 2020, we remain focused on providing innovative global solutions for our customers, investing for growth across our portfolio, and generating long-term value for our shareholders.",-58.27447599999999,-34.33960000000002,-33.89657599999998
2020-02-01,336.655487,24227400,,,,
2020-03-01,310.449402,60682600,,,,
2020-04-01,356.345917,33800800,,,,
2020-05-01,355.778046,28180100,,,,
2020-06-01,336.2612,36810600,,,,
2020-07-01,349.207733,32063600,,,,
2020-08-01,359.611115,19163800,,,,
2020-09-01,355.335022,25222700,,,,
2020-10-01,324.602051,25140100,,,,
