Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,59.395134,249965000,,,,
2015-02-01,64.54438,135951600,,,,
2015-03-01,64.877113,126349700,,,,
2015-04-01,62.176693,111489600,,,,
2015-05-01,63.738441,89488800,,,,
2015-06-01,61.884399,130288300,,,,
2015-07-01,65.799362,111361000,,,,
2015-08-01,60.679127,115105600,,,,
2015-09-01,56.188423,164108100,,,,
2015-10-01,62.385307,137407700,,,,
2015-11-01,63.583729,98082300,,,,
2015-12-01,64.917183,120659300,,,,
2016-01-01,64.392326,133088600,,,,
2016-02-01,65.639122,111423800,,,,
2016-03-01,63.611996,131945800,,,,
2016-04-01,67.472778,106435000,,,,
2016-05-01,68.606583,101005100,,,,
2016-06-01,73.968597,125843500,,,,
2016-07-01,74.701698,86882500,,,,
2016-08-01,74.558502,90736400,,,,
2016-09-01,74.018814,90438800,,,,
2016-10-01,70.617271,88701000,,,,
2016-11-01,62.859879,165899300,,,,
2016-12-01,61.327332,135651900,,,,
2017-01-01,65.842239,137379800,,,,
2017-02-01,70.077568,90556000,,,,
2017-03-01,69.774406,102354200,,,,
2017-04-01,72.349197,70385700,,,,
2017-05-01,73.385376,102565200,,,,
2017-06-01,77.277534,95788000,,,,
2017-07-01,73.11544,79743800,,,,
2017-08-01,70.563995,109890500,,,,
2017-09-01,68.069466,104202800,,,,
2017-10-01,70.895409,126417000,,,,
2017-11-01,72.312973,121090700,,,,
2017-12-01,71.097923,94437900,,,,
2018-01-01,76.051422,112641100,,,,
2018-02-01,70.738716,117011900,,,,
2018-03-01,71.030907,115686200,,,,
2018-04-01,71.361343,93985900,,,,
2018-05-01,76.873962,108685200,,,,
2018-06-01,76.241661,102634000,,,,
2018-07-01,80.35611,82772700,,,,
2018-08-01,86.362045,120565000,,,,
2018-09-01,88.117767,87345200,,,,
2018-10-01,80.458862,117844900,,,,
2018-11-01,87.365318,115969500,,,,
2018-12-01,81.480049,119357000,,,,
2019-01-01,79.626945,147137600,,,,
2019-02-01,81.527771,101393100,,,,
2019-03-01,82.05027,116713500,,,,
2019-04-01,80.443848,124643200,,,,
2019-05-01,83.858704,125055800,"Q4 was a solid finish to a strong fiscal year for Medtronic. In fiscal year 2019, we executed and delivered revenue growth, EPS, and free cash flow all above the guidance we set at the beginning of the year. Our organization overcame challenges and relied upon the diversification of our business to deliver another quarter of solid top- and bottom-line results, with excellent free cash flow generation.",6.49681799999999,22.315269,15.069632999999996
2019-06-01,88.215584,100978100,,,,
2019-07-01,92.336952,84194800,,,,
2019-08-01,98.263474,105894000,,,,
2019-09-01,98.928337,96228400,,,,
2019-10-01,99.683525,79717800,,,,
2019-11-01,101.962784,92364900,,,,
2019-12-01,103.848442,78740800,,,,
2020-01-01,106.173973,88945000,,,,
2020-02-01,92.589523,110683600,,,,
2020-03-01,82.941521,227930900,,,,
2020-04-01,90.355522,137660600,,,,
2020-05-01,91.234741,112647800,"It is important to acknowledge the incredible heroism, resolve and sacrifice of the frontline healthcare workers fighting the COVID-19 pandemic, as well as our employees who are supporting them. This pandemic presented the world with an unprecedented challenge, which required an unprecedented response, including by our team at Medtronic. I’m extremely proud of the way our employees have risen to the occasion to help healthcare systems and workers, governments and NGOs, and for the way that they’ve continued to support their communities and families through this time.",32.648742999999996,13.584716999999998,5.573493999999997
2020-06-01,84.867363,149998700,,,,
2020-07-01,89.877396,100941800,,,,
2020-08-01,100.115288,99307400,,,,
2020-09-01,96.808235,93715100,,,,
2020-10-01,94.218132,97106300,,,,
2020-11-01,106.518867,95499800,,,,
2020-12-01,109.741592,90029400,,,,
2021-01-01,104.819458,81356000,,,,
2021-02-01,110.129631,95910300,,,,
2021-03-01,111.221794,107532300,,,,
2021-04-01,123.883484,96412900,,,,
2021-05-01,119.786201,93284400,"We reported a strong end to our fiscal year, with our fourth quarter results demonstrating continued momentum. Our recovery improved throughout the quarter, with most of our markets returning to near normal, pre-COVID growth rates. In addition to supporting our employees, customers, and communities during the pandemic, we accomplished important milestones, including launching new products, investing in our pipeline, and changing our operating model, just to name a few. As we look ahead, these actions set us up to drive accelerated revenue growth in the year ahead and over the long term.",-18.814987000000002,-20.250946,-0.5748670000000118
2021-06-01,117.458412,100567900,,,,
2021-07-01,124.879448,74037100,,,,
2021-08-01,126.943169,90570400,,,,
2021-09-01,119.211334,77949500,,,,
2021-10-01,114.550003,99627000,,,,
2021-11-01,101.973015,125746900,,,,
2021-12-01,98.866989,189420600,,,,
2022-01-01,99.535255,143570500,,,,
2022-02-01,100.977928,130755300,,,,
2022-03-01,106.710175,151074600,,,,
2022-04-01,100.971214,108795600,,,,
2022-05-01,96.897919,119945700,"Global supply chain and COVID-19 controls in China created acute impacts to our results in the fourth quarter. We understand the root causes, we’re addressing them, and we expect them to resolve over the near-term. “We remain keenly focused on delivering innovation-driven growth with a robust pipeline of technologies in fast-growing markets, and we’re committed to creating strong shareholder value through strategic capital allocation and active portfolio management.",-5.9479220000000055,-13.919815,-18.170212000000006
2022-06-01,86.835632,137017700,,,,
2022-07-01,90.202942,98111200,,,,
2022-08-01,85.71814,114739700,,,,
2022-09-01,78.727707,139963900,,,,
2022-10-01,85.833488,114794700,,,,
2022-11-01,77.676659,176155900,,,,
2022-12-01,76.379433,158851800,,,,
2023-01-01,82.978104,139749800,,,,
2023-02-01,82.09568,112688100,,,,
2023-03-01,79.934219,140526400,,,,
2023-04-01,90.949997,123358100,,,,
2023-05-01,82.760002,126920600,,,,
