Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,122.112434,48349700,,,,
2015-02-01,126.78392,28634400,,,,
2015-03-01,131.016571,37933200,,,,
2015-04-01,122.714699,33209100,,,,
2015-05-01,126.571465,31940200,,,,
2015-06-01,126.698387,33163700,,,,
2015-07-01,136.395035,35401900,,,,
2015-08-01,122.553215,35698000,,,,
2015-09-01,119.532623,46101800,,,,
2015-10-01,127.999031,44475200,,,,
2015-11-01,135.457001,32260100,,,,
2015-12-01,138.833572,33907300,,,,
2016-01-01,129.39537,51810300,,,,
2016-02-01,126.583328,37712900,,,,
2016-03-01,138.733093,41394200,,,,
2016-04-01,141.493286,28793900,,,,
2016-05-01,148.869583,28547500,,,,
2016-06-01,144.936203,33181400,,,,
2016-07-01,155.958557,26047100,,,,
2016-08-01,149.429245,25324000,,,,
2016-09-01,156.174545,36483900,,,,
2016-10-01,144.510864,37504300,,,,
2016-11-01,137.709488,45438200,,,,
2016-12-01,138.682465,38198700,,,,
2017-01-01,149.933929,44928200,,,,
2017-02-01,155.138687,29055700,,,,
2017-03-01,151.124435,34753800,,,,
2017-04-01,162.818634,33132200,,,,
2017-05-01,170.165375,32407700,,,,
2017-06-01,171.81987,27585800,,,,
2017-07-01,173.013458,28778200,,,,
2017-08-01,184.456985,35250300,,,,
2017-09-01,186.487457,29073200,,,,
2017-10-01,191.200836,32603800,,,,
2017-11-01,190.145355,29583800,,,,
2017-12-01,187.304489,33224600,,,,
2018-01-01,221.243469,33441400,"We’re pleased to deliver an excellent 2017, with a very strong finish in the fourth quarter that capped off another outstanding year. Our performance demonstrates the continued success of our proven growth strategy and great execution by our teams. Among the highlights of 2017, we launched innovative new products in our key technology platforms, and enabled breakthroughs in proteomics, genetic analysis and structural biology. We continued to leverage our industry-leading scale to deliver strong performance in high-growth emerging markets, particularly China, India and South Korea. It was also a very active year for strategic M&A. We significantly enhanced our value proposition with the addition of Patheon’s leading services offering for pharma and biotech customers. We’re in an excellent position as we begin 2018, and we’re energized about our prospects for the future.",9.942977999999982,10.652039000000002,-13.419783999999993
2018-02-01,205.912109,28135600,,,,
2018-03-01,203.819214,30889700,,,,
2018-04-01,207.823685,30047900,,,,
2018-05-01,205.768646,29878800,,,,
2018-06-01,204.652283,27221600,,,,
2018-07-01,231.895508,33036700,,,,
2018-08-01,236.414185,23589800,,,,
2018-09-01,241.338211,23210600,,,,
2018-10-01,231.186447,46716100,,,,
2018-11-01,246.918808,32142900,,,,
2018-12-01,221.430389,38160000,,,,
2019-01-01,243.250931,47275300,"I’m pleased to report that we had a very strong finish to the year. “Our outstanding performance in 2018 is testament to the success of our growth strategy and great execution by our team. “In line with our strategy, we continued to innovate to enable our customers’ scientific advances, leveraged our scale in Asia-Pacific and emerging markets to drive growth, and enhanced our customer value proposition with the smooth integration of Patheon. At the same time, we significantly strengthened our balance sheet and effectively deployed our capital by investing in strategic M&A and returning capital to our shareholders. All in all, it was a fantastic year, which puts us in a great position as we begin 2019.",56.36589000000001,32.08021499999998,31.668837999999965
2019-02-01,257.014069,23938300,,,,
2019-03-01,271.024719,31747200,,,,
2019-04-01,274.919769,37020900,,,,
2019-05-01,264.545258,31853000,,,,
2019-06-01,291.001801,30758900,,,,
2019-07-01,275.331146,29775400,,,,
2019-08-01,284.631744,32893600,,,,
2019-09-01,288.806122,29552300,,,,
2019-10-01,299.616821,35637000,,,,
2019-11-01,311.493134,24003300,,,,
2019-12-01,322.327667,23515000,,,,
2020-01-01,310.923401,27358800,"We finished the year strong and exceeded the goals we set out to accomplish in 2019. From a financial perspective, we again delivered excellent revenue and earnings growth, along with strong cash flow performance. We continued to execute our proven growth strategy to create a differentiated experience for our customers and gain share. Across our technology-focused businesses, we extended our leading innovation track record to support our customers’ work in life sciences, clinical and applied markets. In high-growth and emerging markets, we opened new solution centers to help our customers address their challenges in a range of applications. We also strengthened our pharma services and bioproduction capabilities through a combination of strategic acquisitions and capacity investments. We’re pleased to deliver another excellent year, and are even more excited about our prospects ahead as we kick off the next decade an even stronger company.",159.68396,100.61816399999998,21.59173599999997
2020-02-01,288.695404,37132400,,,,
2020-03-01,281.547577,71140900,,,,
2020-04-01,332.515137,41793000,,,,
2020-05-01,346.931274,28390800,,,,
2020-06-01,359.996246,32268500,,,,
2020-07-01,411.541565,28592000,,,,
2020-08-01,426.48407,24494700,,,,
2020-09-01,438.951111,29452700,,,,
2020-10-01,470.607361,26422900,,,,
